repo_id,label,group,residual_idx,query_dim,query_l2,query_l1,query_abs_mean,query_abs_median,query_max_abs,exact_zero_fraction,near_zero_1e-8_fraction,participation_ratio,participation_fraction,hoyer_sparsity,dims_90_energy,dims_95_energy,dims_99_energy,used_gt_0.001x_max_fraction,used_gt_0.01x_max_fraction,used_gt_0.05x_max_fraction,used_gt_0.1x_max_fraction
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,22,512,0.29828983545303345,5.527836799621582,0.010796556249260902,0.00933837890625,0.0390625,0.0,0.0,196.4922332763672,0.38377389311790466,0.1893732249736786,242,298,391,0.998046875,0.986328125,0.9140625,0.794921875
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,23,512,0.31637927889823914,5.8995561599731445,0.011522570624947548,0.00982666015625,0.04052734375,0.0,0.0,201.5246124267578,0.39360275864601135,0.18404029309749603,246,305,394,1.0,0.9921875,0.904296875,0.814453125
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,24,512,0.2994188070297241,5.541208744049072,0.010822673328220844,0.009429931640625,0.034423828125,0.0,0.0,205.56610107421875,0.4014962911605835,0.19053910672664642,240,294,384,0.998046875,0.98046875,0.900390625,0.81640625
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,25,512,0.3395800292491913,6.347809314727783,0.012398065067827702,0.0113525390625,0.0361328125,0.0,0.0,222.052978515625,0.4336972236633301,0.1819126009941101,243,295,384,0.998046875,0.982421875,0.9140625,0.828125
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,26,512,0.33337604999542236,6.1939849853515625,0.01209762692451477,0.0106201171875,0.042724609375,0.0,0.0,209.55316162109375,0.40928351879119873,0.18716253340244293,242,297,382,0.998046875,0.9765625,0.880859375,0.783203125
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,27,512,0.3095126748085022,5.804229736328125,0.01133638620376587,0.0103759765625,0.037353515625,0.0,0.0,219.548583984375,0.4288058280944824,0.17915292084217072,248,299,388,0.994140625,0.974609375,0.900390625,0.814453125
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,28,512,0.33749330043792725,6.209564685821533,0.012128056026995182,0.010772705078125,0.0400390625,0.0,0.0,199.9617462158203,0.39055028557777405,0.1955084204673767,234,286,384,0.994140625,0.978515625,0.90625,0.802734375
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,29,512,0.30382704734802246,5.670354843139648,0.011074911803007126,0.009429931640625,0.03271484375,0.0,0.0,210.33030700683594,0.41080138087272644,0.1833004653453827,244,302,392,1.0,0.994140625,0.921875,0.837890625
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,30,512,0.3973791003227234,7.554603099822998,0.014755084179341793,0.013763427734375,0.049560546875,0.0,0.0,217.9371795654297,0.42565855383872986,0.16721111536026,258,314,403,0.998046875,0.98828125,0.9140625,0.845703125
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,31,512,0.3269023895263672,6.061356067657471,0.011838586069643497,0.010833740234375,0.033935546875,0.0,0.0,211.01937866210938,0.4121472239494324,0.18890951573848724,245,297,378,1.0,0.9921875,0.90234375,0.80859375
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,32,512,0.3365074098110199,6.347393035888672,0.012397252023220062,0.01141357421875,0.03857421875,0.0,0.0,222.10977172851562,0.4338081479072571,0.17407768964767456,254,307,392,0.99609375,0.984375,0.912109375,0.837890625
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,33,512,0.326171338558197,6.060742378234863,0.011837387457489967,0.0103759765625,0.041748046875,0.0,0.0,198.42750549316406,0.38755372166633606,0.1870749592781067,245,302,391,0.99609375,0.974609375,0.8984375,0.806640625
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,34,512,0.3601861298084259,6.677509784698486,0.013042011298239231,0.011810302734375,0.040771484375,0.0,0.0,203.77389526367188,0.39799588918685913,0.18903616070747375,242,297,386,0.998046875,0.986328125,0.91015625,0.8203125
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,35,512,0.33791208267211914,6.194858551025391,0.012099333107471466,0.01068115234375,0.04052734375,0.0,0.0,200.98435974121094,0.3925475776195526,0.1985750049352646,236,288,373,1.0,0.98046875,0.87890625,0.7734375
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,36,512,0.3527153432369232,6.686143398284912,0.013058873824775219,0.012481689453125,0.039794921875,0.0,0.0,228.3324737548828,0.4459618628025055,0.1697482019662857,256,305,396,0.998046875,0.982421875,0.93359375,0.84765625
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,37,512,0.3673677444458008,6.7950029373168945,0.01327149011194706,0.01171875,0.04541015625,0.0,0.0,203.89112854003906,0.3982248604297638,0.19100555777549744,239,291,386,0.998046875,0.978515625,0.908203125,0.80078125
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,38,512,0.36550864577293396,6.848374366760254,0.013375731185078621,0.01214599609375,0.038330078125,0.0,0.0,222.9342803955078,0.4354185163974762,0.17990395426750183,245,297,387,0.998046875,0.984375,0.927734375,0.828125
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,39,512,0.35574406385421753,6.714412212371826,0.013114086352288723,0.011871337890625,0.0419921875,0.0,0.0,217.7697296142578,0.4253315031528473,0.17353619635105133,253,308,398,0.998046875,0.986328125,0.912109375,0.84375
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,40,512,0.3857913315296173,7.175265312194824,0.014014190062880516,0.012054443359375,0.04736328125,0.0,0.0,204.5283203125,0.39946937561035156,0.18627241253852844,240,298,392,0.99609375,0.990234375,0.916015625,0.8203125
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,41,512,0.3960505425930023,7.523219108581543,0.014693787321448326,0.01385498046875,0.042724609375,0.0,0.0,229.10874938964844,0.4474780261516571,0.1679263412952423,258,309,395,0.998046875,0.990234375,0.9296875,0.849609375
