repo_id,label,group,residual_idx,num_sources,distributions,entropy_mean,entropy_std,normalized_entropy_mean,effective_sources_mean,top1_mass_mean,top3_mass_mean,top5_mass_mean,gini_mean,simpson_concentration_mean,js_generalized,mean_weight_cv,contribution_rms_mean
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,39,40,1007616,3.4089722051853086,0.04927614146480656,0.9241213091020661,30.27012826562897,0.09021201887266422,0.23181834829047443,0.34704276168249487,0.4069408645959404,0.04221992031103227,0.045801778006438365,0.27999163459736537,0.006860410749185376
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,40,41,1007616,3.6318363290492113,0.01601637646648032,0.9779900389958204,37.786955918723,0.053242242978355746,0.14155082877089337,0.21805512796087964,0.2248371789852778,0.028583881801100282,0.022863130289445532,0.20728995133408876,0.007198554749009441
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,41,42,1007616,3.488594318793072,0.044317049830631894,0.9333608005104995,32.77132967817105,0.08258734467795224,0.21109866938455318,0.31595600135927276,0.3864374923996809,0.038068937788891595,0.04281268132677729,0.2750518198447148,0.006876415163105512
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,42,43,1007616,3.560094571695095,0.03889231849608243,0.9465314823437513,35.19302855080706,0.07985272700709056,0.1967882765987055,0.288324638595426,0.3440341171694965,0.034261417461604604,0.04334415977412842,0.28788213271892205,0.00717701163515519
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,43,44,1007616,3.5230529366469963,0.0432520046510386,0.9309927060352108,33.91902086211414,0.07902603723653932,0.20149874553932406,0.3047872759946963,0.39581542916414214,0.036877500665623966,0.04242315233939964,0.2779259728676038,0.0066147211495806175
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,44,45,1007616,3.635415548231544,0.03057062695909339,0.9550138784617912,37.93526281961581,0.07016556370791381,0.17652477069598874,0.2614951913918906,0.32080627045011134,0.030962008331728175,0.03900651656197063,0.2737339349237303,0.006779312893627136
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,45,46,1007616,3.515883027053461,0.05314668074288918,0.9183108617619771,33.69270985300948,0.08529286019928087,0.21288794170065625,0.3201777057919076,0.4286576017616241,0.038668678452571235,0.04461189800801835,0.28111627061964006,0.006307975953650922
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,46,47,1007616,3.6352935728988025,0.03964998715468456,0.944195923281879,37.94270045582841,0.07921327602087967,0.19197234790015028,0.27932857352543655,0.3555891574398289,0.03234440382055151,0.04066649097859454,0.2817455554207297,0.006554865905146062
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,47,48,1007616,3.5671780303241762,0.051691800179355644,0.9214654642391981,35.46368792774231,0.08438896181864466,0.21230145125854305,0.31639565684931065,0.42136989061425373,0.03690102705504836,0.03840049954631386,0.2661195675361916,0.006106232189469867
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,48,49,1007616,3.6066801586771398,0.052975745996489354,0.9267335349951333,36.89506291955467,0.07760836002303333,0.20729696593148922,0.3054909286944847,0.4095302793553205,0.03496253529820985,0.03366626164883302,0.24302988923978028,0.0061513731901733084
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,1,2,1007616,0.2232771981053236,0.08725721986663808,0.322120902257237,1.2551245989838267,0.9376618338794243,1.0,1.0,0.43766183121417596,0.8859829563435501,0.010082505317826507,0.32523239308439134,0.029849984963250354
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,2,3,1007616,0.7965029696138893,0.10553043042086396,0.7250082439523402,2.2297532306454046,0.6195764216950269,1.0,1.0,0.3756400177149269,0.5114578008651733,0.06944619428277643,0.38306698685939056,0.10418247368923694
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,3,4,1007616,0.9484437534479591,0.17863379727658665,0.6841575411277089,2.622205133360576,0.6260130337583341,0.9746640174369502,1.0,0.46617744632852753,0.4798001865061318,0.04952317308858545,0.4341770734996806,0.04701355796277038
