repo_id,label,group,residual_idx,source_slot,count,weight_mean,weight_std,weight_cv,logit_mean,logit_std
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,8,1007616,0.02467768910393967,0.006214686965666983,0.2518342353488374,-0.2712894985830881,0.23477947744752228
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,9,1007616,0.020137668307113454,0.003189293867267617,0.15837453565272136,-0.457449462355637,0.1944767206677104
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,10,1007616,0.025428166764417316,0.00683762238426497,0.26889954150501866,-0.24673961127192023,0.260592629806158
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,11,1007616,0.034193100362289244,0.006417103449091949,0.18767246552960198,0.06698681568022727,0.2253137323518561
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,12,1007616,0.030424050638467315,0.008233918810077876,0.2706384796660554,-0.06728419970448424,0.26111413214868073
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,13,1007616,0.015105687407398127,0.0030667767155996032,0.2030213278541449,-0.7523541523189079,0.21276961456905236
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,14,1007616,0.042558772928588756,0.01069764803183327,0.25136175917908454,0.27274542162573434,0.24664453142189335
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,15,1007616,0.10277931077208946,0.013365120477310302,0.13003707046593377,1.1760551735637634,0.18979821379136744
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,16,1007616,0.042331771819087545,0.010372546452317886,0.24502982054818853,0.2687006701783436,0.24380564262999474
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,17,1007616,0.01418949052600599,0.002437892264100863,0.17180971083019375,-0.8089920248442549,0.1720186314564477
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,18,1007616,0.03116805969578464,0.006768362471548157,0.21715700424122172,-0.031001557887539388,0.20501289597297576
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,19,1007616,0.010100454977917962,0.001644509524304367,0.16281539078186702,-1.1467718729158727,0.12844798930254617
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,20,1007616,0.02432498802256778,0.006179598047611895,0.2540432102938223,-0.2864773612681443,0.24448111824923183
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,21,1007616,0.05866187292991615,0.014949562204657001,0.2548429066101823,0.5902031643119284,0.31835503276020616
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,22,1007616,0.05292370433850986,0.016471907698402125,0.3112387521675493,0.47209533855197877,0.3132292849645104
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,23,1007616,0.04084282865126928,0.0074219931277326795,0.18172083993261876,0.24536097049713135,0.23236494470488386
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,24,1007616,0.03899518900164744,0.009526065832941143,0.24428823341614508,0.185561230269874,0.245490912431738
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,25,1007616,0.059857696930809716,0.010486531112100406,0.1751910222042442,0.6289924606075131,0.22298736044168688
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,26,1007616,0.03429511418126947,0.007550486856623928,0.22016217285982043,0.0627027696596716,0.22257508838580792
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,27,1007616,0.06269417854586268,0.012011895382624727,0.19159506769576165,0.6709956051857491,0.24810001437404933
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,28,1007616,0.06800275044591446,0.020020156213025338,0.29440215405622805,0.7252269120720344,0.3121847097577238
